sentence_id,token_id,token,tag,,,,추가는 exp로 바꾸는게 좋을듯.
1001,7218,##다고,O,,,,
1001,6243,생각,O,,,,
1001,4279,##하,O,,,,
1001,17164,##지만,O,,,,
1001,3282,젊,O,,,,
1001,4112,##은,O,,,,
1001,7173,남성,O,,,,
1001,4006,##들,O,,,,
1001,4112,##은,O,,,,
1001,6830,부족,O,,,,
1001,4519,##할,O,,,,
1001,2967,수,O,,,,
1001,3249,있,O,,,,
1001,4576,##습,O,,,,
1001,6216,##니다,O,,,,
1001,18,.,O,,,,
1001,3,[SEP],O,,,,
1002,2,[CLS],O,,,,
1002,12861,야채,O,,,,
1002,4192,##와,O,,,,
1002,2677,모,O,,,,
1002,4554,##츠,O,,,,
1002,4034,##는,O,,,,
1002,6565,추가,O,,,,
1002,7780,요금,O,,,,
1002,4292,##을,O,,,,
1002,10631,내면,O,,,,
1002,15557,늘릴,O,,,,
1002,2967,수,O,,,,
1002,3249,있,O,,,,
1002,8762,##으니,O,,,,
1002,2743,배,O,,,,
1002,6432,상태,O,,,,
1002,4110,##를,O,,,,
1002,6880,보고,O,,,,
1002,8701,조절,O,,,,
1002,4279,##하,O,,,,
1002,4034,##는,O,,,,
1002,2048,것,O,,,,
1002,4292,##을,O,,,,
1002,7365,추천,O,,,,
1002,17788,##합니다,O,,,,
1002,18,.,O,,,,
1002,3,[SEP],O,,,,
1003,2,[CLS],O,,,,
1003,7017,건물,O,,,,
1003,6733,밖에,O,,,,
1003,4129,##서,O,,,,
1003,8060,상상,O,,,,
1003,4519,##할,O,,,,
1003,2967,수,O,,,,
1003,3123,없,O,,,,
1003,4292,##을,O,,,,
1003,6456,만큼,O,,,,
1003,4234,##의,O,,,,
1003,7150,내부,O,,,,
1003,11177,인테리어,O,,,,
1003,18,.,O,,,,
1003,3,[SEP],O,,,,
1004,2,[CLS],O,,,,
1004,13570,흰색,O,,,,
1004,4292,##을,O,,,,
1004,6701,기본,O,,,,
1004,10749,##으로,O,,,,
1004,3757,한,O,,,,
1004,7117,디자인,O,,,,
1004,4007,##이,O,,,,
1004,4118,##라,O,,,,
1004,2677,모,O,,,,
1004,4554,##츠,O,,,,
1004,4065,##나,O,,,,
1004,4295,##베,O,,,,
1004,3354,집,O,,,,
1004,4007,##이,O,,,,
1004,9809,##라고,O,,,,
1004,6243,생각,O,,,,
1004,4279,##하,O,,,,
1004,4031,##기,O,,,,
1004,33408,힘듭니다,O,,,,
1004,18,.,O,,,,
1004,3,[SEP],O,,,,
1005,2,[CLS],O,,,,
1005,8249,웃음,O,,,,
1005,4835,##좋,O,,,,
1005,4112,##은,O,,,,
1005,6455,의미,O,,,,
1005,4239,##로,O,,,,
1005,3,[SEP],O,,,,
1006,2,[CLS],O,,,,
1006,8084,고급,O,,,,
1006,4063,##스,O,,,,
1006,4498,##러,O,,,,
1006,4568,##움,O,,,,
1006,4007,##이,O,,,,
1006,3249,있,O,,,,
1006,4025,##어,O,,,,
1006,11523,데이트,O,,,,
1006,8532,##에도,O,,,,
1006,9112,적합,O,,,,
1006,4283,##한,O,,,,
1006,2677,모,O,,,,
1006,4554,##츠,O,,,,
1006,4065,##나,O,,,,
1006,4295,##베,O,,,,
1006,3354,집,O,,,,
1006,10749,##으로,O,,,,
1006,4034,##는,O,,,,
1006,13942,드문,O,,,,
1006,7005,방향,O,,,,
1006,15650,##성이,O,,,,
1006,4118,##라,O,,,,
1006,8930,흥미,O,,,,
1006,5157,##롭,O,,,,
1006,4576,##습,O,,,,
1006,6216,##니다,O,,,,
1006,18,.,O,,,,
1006,3,[SEP],O,,,,
1007,2,[CLS],O,,,,
1007,14823,된장,O,,,,
1007,2637,맛,O,,,,
1007,4292,##을,O,,,,
1007,2654,먹,O,,,,
1007,4025,##어,O,,,,
1007,4932,##봤,O,,,,
1007,18781,##는데,O,,,,
1007,6499,물론,O,,,,
1007,7461,맛있,O,,,,
1007,4219,##고,O,,,,
1007,11109,채소,O,,,,
1007,4086,##도,O,,,,
1007,27674,아삭,O,,,,
1007,4153,##아,O,,,,
1007,5132,##삭,O,,,,
1007,9448,##해서,O,,,,
1007,6304,다시,O,,,,
1007,3158,오,O,,,,
1007,4219,##고,O,,,,
1007,3018,싶,O,,,,
1007,4576,##습,O,,,,
1007,6216,##니다,O,,,,
1007,18,.,O,,,,
1007,3,[SEP],O,,,,
1008,2,[CLS],O,,,,
1008,3596,타,O,,,,
1008,4295,##베,O,,,,
1008,8473,##로그,O,,,,
1008,4073,##에,O,,,,
1008,4129,##서,O,,,,
1008,7485,사전,O,,,,
1008,8866,예약,O,,,,
1008,4279,##하,O,,,,
1008,4219,##고,O,,,,
1008,6427,16,O,,,,
1008,4114,##시,O,,,,
1008,4073,##에,O,,,,
1008,6518,입장,O,,,,
1008,4398,##했,O,,,,
1008,4576,##습,O,,,,
1008,6216,##니다,O,,,,
1008,18,.,O,,,,
1008,3,[SEP],O,,,,
1009,2,[CLS],O,,,,
1009,8866,예약,O,,,,
1009,9602,손님,O,,,,
1009,4006,##들,O,,,,
1009,4239,##로,O,,,,
1009,6597,대부분,O,,,,
1009,6423,자리,O,,,,
1009,4070,##가,O,,,,
1009,3420,차,O,,,,
1009,3249,있,O,,,,
1009,4480,##었,O,,,,
1009,4576,##습,O,,,,
1009,6216,##니다,O,,,,
1009,18,.,O,,,,
1009,3,[SEP],O,,,,
1010,2,[CLS],O,,,,
1010,13570,흰색,O,,,,
1010,4292,##을,O,,,,
1010,6701,기본,O,,,,
1010,10749,##으로,O,,,,
1010,3757,한,O,,,,
1010,8084,고급,O,,,,
1010,26284,##스러운,O,,,,
1010,7851,매장,O,,,,
1010,6953,분위기,O,,,,
1010,18,.,O,,,,
1010,3,[SEP],O,,,,
1011,2,[CLS],O,,,,
1011,2677,모,O,,,,
1011,4554,##츠,O,,,,
1011,4065,##나,O,,,,
1011,4295,##베,O,,,,
1011,4557,##집,O,,,,
1011,4007,##이,O,,,,
1011,9809,##라고,O,,,,
1011,4034,##는,O,,,,
1011,6243,생각,O,,,,
1011,4479,##되,O,,,,
1011,4200,##지,O,,,,
1011,3083,않,O,,,,
1011,4494,##았,O,,,,
1011,4576,##습,O,,,,
1011,6216,##니다,O,,,,
1011,18,.,O,,,,
1011,3,[SEP],O,,,,
1012,2,[CLS],O,,,,
1012,6863,우선,O,,,,
1012,12333,국물,O,,,,
1012,2637,맛,O,,,,
1012,4292,##을,O,,,,
1012,23,3,O,,,,
1012,6981,##가지,O,,,,
1012,3330,중,O,,,,
1012,4073,##에,O,,,,
1012,4129,##서,O,,,,
1012,6634,선택,O,,,,
1012,4279,##하,O,,,,
1012,4219,##고,O,,,,
1012,14823,된장,O,,,,
1012,2637,맛,O,,,,
1012,4007,##이,O,,,,
1012,7365,추천,O,,,,
1012,4007,##이,O,,,,
1012,9809,##라고,O,,,,
1012,6293,해서,O,,,,
1012,14823,된장,O,,,,
1012,4292,##을,O,,,,
1012,7443,주문,O,,,,
1012,4398,##했,O,,,,
1012,4576,##습,O,,,,
1012,6216,##니다,O,,,,
1012,18,.,O,,,,
1012,3,[SEP],O,,,,
1013,2,[CLS],O,,,,
1013,2677,모,O,,,,
1013,4554,##츠,O,,,,
1013,4034,##는,O,,,,
1013,3260,잡,O,,,,
1013,4338,##내,O,,,,
1013,4070,##가,O,,,,
1013,7023,전혀,O,,,,
1013,3123,없,O,,,,
1013,4219,##고,O,,,,
1013,30586,부드러워,O,,,,
1013,4129,##서,O,,,,
1013,2654,먹,O,,,,
1013,4031,##기,O,,,,
1013,3311,좋,O,,,,
1013,4494,##았,O,,,,
1013,4576,##습,O,,,,
1013,6216,##니다,O,,,,
1013,18,.,O,,,,
1013,3,[SEP],O,,,,
1014,2,[CLS],O,,,,
1014,18377,짬뽕,O,,,,
1014,4181,##면,O,,,,
1014,4292,##을,O,,,,
1014,6565,추가,O,,,,
1014,7443,주문,O,,,,
1014,4279,##하,O,,,,
1014,4219,##고,O,,,,
1014,12861,야채,O,,,,
1014,2677,모,O,,,,
1014,5833,##둠,O,,,,
1014,4292,##을,O,,,,
1014,6565,추가,O,,,,
1014,4283,##한,O,,,,
1014,3826,후,O,,,,
1014,6721,마지막,O,,,,
1014,4073,##에,O,,,,
1014,2739,밥,O,,,,
1014,4047,##과,O,,,,
1014,11581,계란,O,,,,
1014,10749,##으로,O,,,,
1014,26788,찌개,O,,,,
1014,4717,##밥,O,,,,
1014,4292,##을,O,,,,
1014,6284,만들,O,,,,
1014,4480,##었,O,,,,
1014,4576,##습,O,,,,
1014,6216,##니다,O,,,,
1014,18,.,O,,,,
1014,3,[SEP],O,,,,
1015,2,[CLS],O,,,,
1015,26788,찌개,O,,,,
1015,4717,##밥,O,,,,
1015,4112,##은,O,,,,
1015,7128,일단,O,,,,
1015,17860,냄비,O,,,,
1015,4110,##를,O,,,,
1015,2838,빼,O,,,,
1015,4076,##주,O,,,,
1015,4547,##셔,O,,,,
1015,4129,##서,O,,,,
1015,10837,조리,O,,,,
1015,3826,후,O,,,,
1015,4073,##에,O,,,,
1015,2252,내,O,,,,
1015,4025,##어,O,,,,
1015,4076,##주,O,,,,
1015,5240,##셨,O,,,,
1015,4576,##습,O,,,,
1015,6216,##니다,O,,,,
1015,18,.,O,,,,
1015,3,[SEP],O,,,,
1016,2,[CLS],O,,,,
1016,2803,불,O,,,,
1016,8701,조절,O,,,,
1016,4292,##을,O,,,,
1016,6407,여러,O,,,,
1016,2755,번,O,,,,
1016,6465,확인,O,,,,
1016,4279,##하,O,,,,
1016,4498,##러,O,,,,
1016,3170,와,O,,,,
1016,4076,##주,O,,,,
1016,25023,##시고,O,,,,
1016,6440,서비스,O,,,,
1016,4086,##도,O,,,,
1016,7665,기분,O,,,,
1016,3311,좋,O,,,,
1016,4112,##은,O,,,,
1016,2084,곳,O,,,,
1016,4007,##이,O,,,,
1016,4480,##었,O,,,,
1016,4576,##습,O,,,,
1016,6216,##니다,O,,,,
1016,18,.,O,,,,
1016,3,[SEP],O,,,,
1017,2,[CLS],O,,,,
1017,6278,사실,O,,,,
1017,2677,모,O,,,,
1017,4554,##츠,O,,,,
1017,4065,##나,O,,,,
1017,4295,##베,O,,,,
1017,4034,##는,O,,,,
1017,6669,매우,O,,,,
1017,8522,서민,O,,,,
1017,4199,##적,O,,,,
1017,4139,##인,O,,,,
1017,7747,요리,O,,,,
1017,9809,##라고,O,,,,
1017,6243,생각,O,,,,
1017,4279,##하,O,,,,
1017,18781,##는데,O,,,,
1017,7195,이곳,O,,,,
1017,4112,##은,O,,,,
1017,2126,그,O,,,,
1017,7335,개념,O,,,,
1017,4292,##을,O,,,,
1017,27553,뒤엎,O,,,,
1017,4034,##는,O,,,,
1017,8280,가게,O,,,,
1017,10561,##입니다,O,,,,
1017,18,.,O,,,,
1017,3,[SEP],O,,,,
1018,2,[CLS],O,,,,
1018,9133,소중,O,,,,
1018,4283,##한,O,,,,
1018,6226,사람,O,,,,
1018,4047,##과,O,,,,
1018,6261,함께,O,,,,
1018,4279,##하,O,,,,
1018,13122,##거나,O,,,,
1018,9602,손님,O,,,,
1018,4292,##을,O,,,,
1018,12812,대접,O,,,,
1018,4279,##하,O,,,,
1018,4219,##고,O,,,,
1018,3018,싶,O,,,,
1018,4292,##을,O,,,,
1018,2468,때,O,,,,
1018,4034,##는,O,,,,
1018,6421,여기,O,,,,
1018,18,.,O,,,,
1018,3,[SEP],O,,,,
1019,2,[CLS],O,,,,
1019,7800,평소,O,,,,
1019,4073,##에,O,,,,
1019,4034,##는,O,,,,
1019,2138,긴,O,,,,
1019,4195,##자,O,,,,
1019,8280,가게,O,,,,
1019,4110,##를,O,,,,
1019,6274,가지,O,,,,
1019,4172,##만,O,,,,
1019,29676,본고,O,,,,
1019,4048,##장,O,,,,
1019,4139,##인,O,,,,
1019,3755,하,O,,,,
1019,4365,##카,O,,,,
1019,4194,##타,O,,,,
1019,4073,##에,O,,,,
1019,3449,첫,O,,,,
1019,6673,방문,O,,,,
1019,4279,##하,O,,,,
1019,4325,##게,O,,,,
1019,2411,되,O,,,,
1019,4480,##었,O,,,,
1019,4576,##습,O,,,,
1019,6216,##니다,O,,,,
1019,18,.,O,,,,
1019,3,[SEP],O,,,,
1020,2,[CLS],O,,,,
1020,3255,작,O,,,,
1020,4112,##은,O,,,,
1020,10343,그릇,O,,,,
1020,4073,##에,O,,,,
1020,20459,담아,O,,,,
1020,6485,제공,O,,,,
1020,4479,##되,O,,,,
1020,4034,##는,O,,,,
1020,2011,각,O,,,,
1020,7747,요리,O,,,,
1020,4070,##가,O,,,,
1020,10255,정성,O,,,,
1020,27630,##스럽,O,,,,
1020,4325,##게,O,,,,
1020,6284,만들,O,,,,
1020,8750,##어져,O,,,,
1020,3249,있,O,,,,
1020,6460,##으며,O,,,,
1020,2780,보,O,,,,
1020,12633,##기에,O,,,,
1020,4086,##도,O,,,,
1020,28659,아름다워,O,,,,
1020,2971,술,O,,,,
1020,4007,##이,O,,,,
1020,6605,더욱,O,,,,
1020,2971,술,O,,,,
1020,4310,##술,O,,,,
1020,7204,넘어,O,,,,
1020,19089,##갑니다,O,,,,
1020,18,.,O,,,,
1020,3,[SEP],O,,,,
1021,2,[CLS],O,,,,
1021,6421,여기,O,,,,
1021,4129,##서,O,,,,
1021,3280,전,O,,,,
1021,4350,##채,O,,,,
1021,7747,요리,O,,,,
1021,4239,##로,O,,,,
1021,2971,술,O,,,,
1021,4292,##을,O,,,,
1021,8175,즐기,O,,,,
1021,7483,##다가,O,,,,
1021,7261,본격,O,,,,
1021,4199,##적,O,,,,
1021,10749,##으로,O,,,,
1021,2236,나,O,,,,
1021,4295,##베,O,,,,
1021,4110,##를,O,,,,
1021,6273,시작,O,,,,
1021,17788,##합니다,O,,,,
1021,18,.,O,,,,
1021,3,[SEP],O,,,,
1022,2,[CLS],O,,,,
1022,32995,탱탱,O,,,,
1022,4279,##하,O,,,,
1022,4219,##고,O,,,,
1022,3583,큰,O,,,,
1022,13023,호르몬,O,,,,
1022,4112,##은,O,,,,
1022,2654,먹,O,,,,
1022,4034,##는,O,,,,
1022,2637,맛,O,,,,
1022,4007,##이,O,,,,
1022,6958,충분,O,,,,
1022,17788,##합니다,O,,,,
1022,18,.,O,,,,
1022,3,[SEP],O,,,,
1023,2,[CLS],O,,,,
1023,14984,하지,O,,,,
1023,4172,##만,O,,,,
1023,30586,부드러워,O,,,,
1023,4129,##서,O,,,,
1023,2654,먹,O,,,,
1023,4031,##기,O,,,,
1023,2990,쉽,O,,,,
1023,4576,##습,O,,,,
1023,6216,##니다,O,,,,
1023,18,.,O,,,,
1023,3,[SEP],O,,,,
1024,2,[CLS],O,,,,
1024,23637,수프,O,,,,
1024,4034,##는,O,,,,
1024,14823,된장,O,,,,
1024,13515,간장,O,,,,
1024,10599,소금,O,,,,
1024,2926,세,O,,,,
1024,6274,가지,O,,,,
1024,3330,중,O,,,,
1024,4073,##에,O,,,,
1024,4129,##서,O,,,,
1024,6634,선택,O,,,,
1024,4519,##할,O,,,,
1024,2967,수,O,,,,
1024,3249,있,O,,,,
1024,17164,##지만,O,,,,
1024,6396,처음,O,,,,
1024,4007,##이,O,,,,
1024,24874,##라면,O,,,,
1024,6511,역시,O,,,,
1024,14823,된장,O,,,,
1024,4007,##이,O,,,,
1024,6275,가장,O,,,,
1024,7365,추천,O,,,,
1024,10561,##입니다,O,,,,
1024,18,.,O,,,,
1024,3,[SEP],O,,,,
1025,2,[CLS],O,,,,
1025,6440,서비스,O,,,,
1025,4086,##도,O,,,,
1025,7614,스타일,O,,,,
1025,4073,##에,O,,,,
1025,19388,맞춰서,O,,,,
1025,17658,정중,O,,,,
1025,4279,##하,O,,,,
1025,4219,##고,O,,,,
1025,2304,높,O,,,,
1025,4112,##은,O,,,,
1025,30547,환대,O,,,,
1025,4070,##가,O,,,,
1025,30758,느껴져,O,,,,
1025,6669,매우,O,,,,
1025,7538,만족,O,,,,
1025,27630,##스럽,O,,,,
1025,4576,##습,O,,,,
1025,6216,##니다,O,,,,
1025,18,.,O,,,,
1025,3,[SEP],O,,,,
1026,2,[CLS],O,,,,
1026,9266,본사,O,,,,
1026,4073,##에,O,,,,
1026,4129,##서,O,,,,
1026,20313,후쿠오카,O,,,,
1026,4073,##에,O,,,,
1026,19379,오신,O,,,,
1026,2801,분,O,,,,
1026,4006,##들,O,,,,
1026,4047,##과,O,,,,
1026,2676,몇,O,,,,
1026,2755,번,O,,,,
1026,6673,방문,O,,,,
1026,4398,##했,O,,,,
1026,4576,##습,O,,,,
1026,6216,##니다,O,,,,
1026,18,.,O,,,,
1026,3,[SEP],O,,,,
1027,2,[CLS],O,,,,
1027,7359,코스,O,,,,
1027,4034,##는,O,,,,
1027,2743,배,O,,,,
1027,4070,##가,O,,,,
1027,7317,부르,O,,,,
1027,4200,##지,O,,,,
1027,3083,않,O,,,,
1027,4153,##아,O,,,,
1027,4129,##서,O,,,,
1027,2351,단,O,,,,
1027,4173,##품,O,,,,
1027,27485,리필,O,,,,
1027,2446,등,O,,,,
1027,4292,##을,O,,,,
1027,3755,하,O,,,,
1027,4181,##면,O,,,,
1027,2194,꽤,O,,,,
1027,6452,가격,O,,,,
1027,4007,##이,O,,,,
1027,6621,나가,O,,,,
1027,17164,##지만,O,,,,
1027,6800,공간,O,,,,
1027,13426,대여,O,,,,
1027,4164,##비,O,,,,
1027,4086,##도,O,,,,
1027,3249,있,O,,,,
1027,4034,##는,O,,,,
1027,2048,것,O,,,,
1027,2024,같,O,,,,
1027,4153,##아,O,,,,
1027,4150,##요,O,,,,
1027,18,.,O,,,,
1027,3,[SEP],O,,,,
1028,2,[CLS],O,,,,
1028,6396,처음,O,,,,
1028,2677,모,O,,,,
1028,4554,##츠,O,,,,
1028,4065,##나,O,,,,
1028,4295,##베,O,,,,
1028,4239,##로,O,,,,
1028,4034,##는,O,,,,
1028,11423,솔직히,O,,,,
1028,7365,추천,O,,,,
1028,4279,##하,O,,,,
1028,4200,##지,O,,,,
1028,3083,않,O,,,,
1028,17164,##지만,O,,,,
1028,11523,데이트,O,,,,
1028,4065,##나,O,,,,
1028,15731,접대,O,,,,
1028,4073,##에,O,,,,
1028,4034,##는,O,,,,
1028,3240,이,O,,,,
1028,8280,가게,O,,,,
1028,4070,##가,O,,,,
1028,13485,틀림없,O,,,,
1028,4576,##습,O,,,,
1028,6216,##니다,O,,,,
1028,18,.,O,,,,
1028,3,[SEP],O,,,,
1029,2,[CLS],O,,,,
1029,2637,맛,O,,,,
1029,4112,##은,O,,,,
1029,8832,미소,O,,,,
1029,6272,하나,O,,,,
1029,4239,##로,O,,,,
1029,6393,결정,O,,,,
1029,10561,##입니다,O,,,,
1029,18,.,O,,,,
1029,3,[SEP],O,,,,
1030,2,[CLS],O,,,,
1030,8832,미소,O,,,,
1030,22358,맛의,O,,,,
1030,2677,모,O,,,,
1030,4554,##츠,O,,,,
1030,4065,##나,O,,,,
1030,4295,##베,O,,,,
1030,4110,##를,O,,,,
1030,6634,선택,O,,,,
1030,4398,##했,O,,,,
1030,18781,##는데,O,,,,
1030,4143,##미,O,,,,
1030,4104,##소,O,,,,
1030,4192,##와,O,,,,
1030,13515,간장,O,,,,
1030,4007,##이,O,,,,
1030,6634,선택,O,,,,
1030,4519,##할,O,,,,
1030,2967,수,O,,,,
1030,3249,있,O,,,,
1030,4480,##었,O,,,,
1030,4576,##습,O,,,,
1030,6216,##니다,O,,,,
1030,6595,정말,O,,,,
1030,7461,맛있,O,,,,
1030,4480,##었,O,,,,
1030,4576,##습,O,,,,
1030,6216,##니다,O,,,,
1030,18,.,O,,,,
1030,3,[SEP],O,,,,
1031,2,[CLS],O,,,,
1031,3280,전,O,,,,
1031,4538,##골,O,,,,
1031,3181,외,O,,,,
1031,8532,##에도,O,,,,
1031,3280,전,O,,,,
1031,4350,##채,O,,,,
1031,2971,술,O,,,,
1031,6312,모두,O,,,,
1031,8279,완벽,O,,,,
1031,4279,##하,O,,,,
1031,4325,##게,O,,,,
1031,7461,맛있,O,,,,
1031,4025,##어,O,,,,
1031,4129,##서,O,,,,
1031,2489,또,O,,,,
1031,2182,꼭,O,,,,
1031,2010,가,O,,,,
1031,4219,##고,O,,,,
1031,3018,싶,O,,,,
1031,4480,##었,O,,,,
1031,4576,##습,O,,,,
1031,6216,##니다,O,,,,
1031,18,.,O,,,,
1031,3,[SEP],O,,,,
1032,2,[CLS],O,,,,
1032,2677,모,O,,,,
1032,4554,##츠,O,,,,
1032,4065,##나,O,,,,
1032,4295,##베,O,,,,
1032,4234,##의,O,,,,
1032,6963,유명,O,,,,
1032,4283,##한,O,,,,
1032,8280,가게,O,,,,
1032,13612,야마,O,,,,
1032,23103,##나카,O,,,,
1032,18,.,O,,,,
1032,3,[SEP],O,,,,
1033,2,[CLS],O,,,,
1033,7150,내부,O,,,,
1033,4034,##는,O,,,,
1033,9452,아라,O,,,,
1033,28469,##비안,O,,,,
1033,12183,나이트,O,,,,
1033,11318,##처럼,O,,,,
1033,12107,세련,O,,,,
1033,4479,##되,O,,,,
1033,4219,##고,O,,,,
1033,8925,깨끗,O,,,,
1033,4283,##한,O,,,,
1033,7000,느낌,O,,,,
1033,4007,##이,O,,,,
1033,4480,##었,O,,,,
1033,4576,##습,O,,,,
1033,6216,##니다,O,,,,
1033,18,.,O,,,,
1033,3,[SEP],O,,,,
1034,2,[CLS],O,,,,
1034,7359,코스,O,,,,
1034,7747,요리,O,,,,
1034,4239,##로,O,,,,
1034,7443,주문,O,,,,
1034,4398,##했,O,,,,
1034,18781,##는데,O,,,,
1034,19735,식초,O,,,,
1034,2677,모,O,,,,
1034,4554,##츠,O,,,,
1034,4192,##와,O,,,,
1034,2675,명,O,,,,
1034,4271,##란,O,,,,
1034,5018,##젓,O,,,,
1034,6496,등의,O,,,,
1034,19987,일품,O,,,,
1034,7747,요리,O,,,,
1034,4086,##도,O,,,,
1034,6312,모두,O,,,,
1034,6418,나오,O,,,,
1034,4219,##고,O,,,,
1034,2677,모,O,,,,
1034,4554,##츠,O,,,,
1034,4065,##나,O,,,,
1034,4295,##베,O,,,,
1034,4034,##는,O,,,,
1034,14823,된장,O,,,,
1034,4047,##과,O,,,,
1034,13515,간장,O,,,,
1034,2419,두,O,,,,
1034,7890,종류,O,,,,
1034,4239,##로,O,,,,
1034,7045,요청,O,,,,
1034,20653,##하니,O,,,,
1034,6535,어느,O,,,,
1034,3389,쪽,O,,,,
1034,4086,##도,O,,,,
1034,11166,기가,O,,,,
1034,14163,막히,O,,,,
1034,4325,##게,O,,,,
1034,7461,맛있,O,,,,
1034,4480,##었,O,,,,
1034,4576,##습,O,,,,
1034,6216,##니다,O,,,,
1034,18,.,O,,,,
1034,3,[SEP],O,,,,
1035,2,[CLS],O,,,,
1035,14478,디저트,O,,,,
1035,4149,##까,O,,,,
1035,4200,##지,O,,,,
1035,6469,포함,O,,,,
1035,4479,##되,O,,,,
1035,4025,##어,O,,,,
1035,3249,있,O,,,,
1035,4025,##어,O,,,,
1035,4129,##서,O,,,,
1035,12167,양이,O,,,,
1035,13241,풍성,O,,,,
1035,4279,##하,O,,,,
1035,4219,##고,O,,,,
1035,2971,술,O,,,,
1035,7890,종류,O,,,,
1035,4086,##도,O,,,,
1035,3311,좋,O,,,,
1035,4494,##았,O,,,,
1035,4576,##습,O,,,,
1035,6216,##니다,O,,,,
1035,18,.,O,,,,
1035,3,[SEP],O,,,,
1036,2,[CLS],O,,,,
1036,3755,하,O,,,,
1036,4365,##카,O,,,,
1036,4194,##타,O,,,,
1036,4073,##에,O,,,,
1036,4129,##서,O,,,,
1036,2677,모,O,,,,
1036,4554,##츠,O,,,,
1036,4065,##나,O,,,,
1036,4295,##베,O,,,,
1036,4110,##를,O,,,,
1036,17602,즐겼,O,,,,
1036,4576,##습,O,,,,
1036,6216,##니다,O,,,,
1036,18,.,O,,,,
1036,3,[SEP],O,,,,
1037,2,[CLS],O,,,,
1037,13612,야마,O,,,,
1037,23103,##나카,O,,,,
1037,3071,씨,O,,,,
1037,4234,##의,O,,,,
1037,8494,개성,O,,,,
1037,4007,##이,O,,,,
1037,10494,넘치,O,,,,
1037,4034,##는,O,,,,
1037,8280,가게,O,,,,
1037,10561,##입니다,O,,,,
1037,18,.,O,,,,
1037,3,[SEP],O,,,,
1038,2,[CLS],O,,,,
1038,8540,조용,O,,,,
1038,4279,##하,O,,,,
1038,4219,##고,O,,,,
1038,13385,차분,O,,,,
1038,4283,##한,O,,,,
1038,6953,분위기,O,,,,
1038,15380,소파,O,,,,
1038,4073,##에,O,,,,
1038,4129,##서,O,,,,
1038,2654,먹,O,,,,
1038,4034,##는,O,,,,
1038,2677,모,O,,,,
1038,4554,##츠,O,,,,
1038,4065,##나,O,,,,
1038,4295,##베,O,,,,
1038,18,.,O,,,,
1038,3,[SEP],O,,,,
1039,2,[CLS],O,,,,
1039,3288,제,O,,,,
1039,4070,##가,O,,,,
1039,2022,갖,O,,,,
1039,4219,##고,O,,,,
1039,3249,있,O,,,,
1039,4480,##었,O,,,,
1039,4820,##던,O,,,,
1039,2677,모,O,,,,
1039,4554,##츠,O,,,,
1039,4065,##나,O,,,,
1039,4295,##베,O,,,,
1039,4073,##에,O,,,,
1039,6230,대한,O,,,,
1039,7232,이미지,O,,,,
1039,4336,##떠,O,,,,
1039,4006,##들,O,,,,
1039,4625,##썩,O,,,,
1039,4279,##하,O,,,,
1039,4325,##게,O,,,,
1039,6312,모두,O,,,,
1039,6261,함께,O,,,,
1039,10717,둘러싸,O,,,,
1039,4219,##고,O,,,,
1039,2654,먹,O,,,,
1039,4034,##는,O,,,,
1039,17860,냄비,O,,,,
1039,6646,자연,O,,,,
1039,4234,##의,O,,,,
1039,10525,기운,O,,,,
1039,4007,##이,O,,,,
1039,10494,넘치,O,,,,
1039,4034,##는,O,,,,
1039,6953,분위기,O,,,,
1039,2446,등,O,,,,
1039,4110,##를,O,,,,
1039,7652,바꾸,O,,,,
1039,4025,##어,O,,,,
1039,2305,놓,O,,,,
1039,4034,##는,O,,,,
1039,7150,내부,O,,,,
1039,11177,인테리어,O,,,,
1039,4737,##였,O,,,,
1039,4576,##습,O,,,,
1039,6216,##니다,O,,,,
1039,18,.,O,,,,
1039,3,[SEP],O,,,,
1040,2,[CLS],O,,,,
1040,6499,물론,O,,,,
1040,8832,미소,O,,,,
1040,11755,베이스,O,,,,
1040,4234,##의,O,,,,
1040,2677,모,O,,,,
1040,4554,##츠,O,,,,
1040,4065,##나,O,,,,
1040,4295,##베,O,,,,
1040,2637,맛,O,,,,
1040,4086,##도,O,,,,
1040,27365,뛰어났,O,,,,
1040,4576,##습,O,,,,
1040,6216,##니다,O,,,,
1040,18,.,O,,,,
1040,3,[SEP],O,,,,
1041,2,[CLS],O,,,,
1041,3449,첫,O,,,,
1041,6673,방문,O,,,,
1041,10561,##입니다,O,,,,
1041,18,.,O,,,,
1041,3,[SEP],O,,,,
1042,2,[CLS],O,,,,
1042,10801,도내,O,,,,
1042,6554,친구,O,,,,
1042,4073,##에,O,,,,
1042,4325,##게,O,,,,
1042,7546,절대,O,,,,
1042,28605,가보,O,,,,
1042,9809,##라고,O,,,,
1042,7365,추천,O,,,,
1042,4736,##받,O,,,,
1042,4494,##았,O,,,,
1042,4576,##습,O,,,,
1042,6216,##니다,O,,,,
1042,18,.,O,,,,
1042,3,[SEP],O,,,,
1043,2,[CLS],O,,,,
1043,6489,그래서,O,,,,
1043,20313,후쿠오카,O,,,,
1043,4073,##에,O,,,,
1043,3158,오,O,,,,
1043,4031,##기,O,,,,
1043,7892,전부,O,,,,
1043,4138,##터,O,,,,
1043,8866,예약,O,,,,
1043,4279,##하,O,,,,
1043,4219,##고,O,,,,
1043,6531,기대,O,,,,
1043,4279,##하,O,,,,
1043,4219,##고,O,,,,
